DNS Performance Testing Tool
Version 2.14.0

[Status] Command line: dnsperf -s 10.2.0.2 -d /var/lib/mq-cake/dns/queries.txt -c 20 -l 10 -v -S 1 -W
[Status] Sending queries (to 10.2.0.2:53)
> NOERROR host3226.test.local A 0.056333
> NOERROR host3215.test.local A 0.061129
> NOERROR host3221.test.local A 0.058044
> NOERROR host3214.test.local A 0.062020
> NOERROR host3220.test.local A 0.058672
> NOERROR host3240.test.local A 0.050532
> NOERROR host3216.test.local A 0.059573
> NOERROR host3213.test.local A 0.063401
> NOERROR host3231.test.local A 0.053613
> NOERROR host3222.test.local A 0.059118
> NOERROR host3225.test.local A 0.058668
> NOERROR host3228.test.local A 0.057137
> NOERROR host3234.test.local A 0.055577
> NOERROR host3219.test.local A 0.063227
> NOERROR host3229.test.local A 0.058614
> NOERROR host3230.test.local A 0.058776
> NOERROR host3238.test.local A 0.056875
> NOERROR host3218.test.local A 0.065603
> NOERROR host3227.test.local A 0.063144
> NOERROR host3248.test.local A 0.054758
> NOERROR host3241.test.local A 0.058237
> NOERROR host3235.test.local A 0.060234
> NOERROR host3237.test.local A 0.059759
> NOERROR host3239.test.local A 0.059597
> NOERROR host3250.test.local A 0.055240
> NOERROR host3236.test.local A 0.060858
> NOERROR host3232.test.local A 0.061774
> NOERROR host3243.test.local A 0.058178
> NOERROR host3244.test.local A 0.058494
> NOERROR host3233.test.local A 0.062546
> NOERROR host3266.test.local A 0.045791
> NOERROR host3247.test.local A 0.058007
> NOERROR host3246.test.local A 0.059739
> NOERROR host3251.test.local A 0.057431
> NOERROR host3255.test.local A 0.054856
> NOERROR host3242.test.local A 0.063053
> NOERROR host3249.test.local A 0.060675
> NOERROR host3259.test.local A 0.056781
> NOERROR host3256.test.local A 0.059425
> NOERROR host3263.test.local A 0.056522
> NOERROR host3262.test.local A 0.057235
> NOERROR host3245.test.local A 0.065787
> NOERROR host3264.test.local A 0.058772
> NOERROR host3254.test.local A 0.062830
> NOERROR host3257.test.local A 0.061360
> NOERROR host3252.test.local A 0.065948
> NOERROR host3258.test.local A 0.063461
> NOERROR host3267.test.local A 0.059089
> NOERROR host3265.test.local A 0.059934
> NOERROR host3269.test.local A 0.057722
> NOERROR host3272.test.local A 0.054414
> NOERROR host3261.test.local A 0.065153
> NOERROR host3268.test.local A 0.061456
> NOERROR host3260.test.local A 0.067686
> NOERROR host3277.test.local A 0.055462
> NOERROR host3270.test.local A 0.061846
> NOERROR host3275.test.local A 0.057820
> NOERROR host3253.test.local A 0.075128
> NOERROR host3280.test.local A 0.056065
> NOERROR host3273.test.local A 0.061921
> NOERROR host3276.test.local A 0.061113
> NOERROR host3271.test.local A 0.065749
> NOERROR host3278.test.local A 0.061869
> NOERROR host3287.test.local A 0.055869
> NOERROR host3274.test.local A 0.065657
> NOERROR host3283.test.local A 0.058619
> NOERROR host3284.test.local A 0.058615
> NOERROR host3279.test.local A 0.063700
> NOERROR host3288.test.local A 0.057744
> NOERROR host3290.test.local A 0.053892
> NOERROR host3282.test.local A 0.061787
> NOERROR host3292.test.local A 0.055058
> NOERROR host3285.test.local A 0.063651
> NOERROR host3281.test.local A 0.065735
> NOERROR host3294.test.local A 0.055853
> NOERROR host3295.test.local A 0.055698
> NOERROR host3293.test.local A 0.059074
> NOERROR host3303.test.local A 0.054268
> NOERROR host3286.test.local A 0.068223
> NOERROR host3291.test.local A 0.061729
> NOERROR host3300.test.local A 0.057168
> NOERROR host3296.test.local A 0.060816
> NOERROR host3297.test.local A 0.061933
> NOERROR host3304.test.local A 0.058701
> NOERROR host3299.test.local A 0.061935
> NOERROR host3298.test.local A 0.062524
> NOERROR host3305.test.local A 0.060464
> NOERROR host3314.test.local A 0.056490
> NOERROR host3310.test.local A 0.057956
> NOERROR host3302.test.local A 0.062945
> NOERROR host3289.test.local A 0.070542
> NOERROR host3301.test.local A 0.064964
> NOERROR host3309.test.local A 0.061058
> NOERROR host3306.test.local A 0.062587
> NOERROR host3317.test.local A 0.057661
> NOERROR host3347.test.local A 0.046824
> NOERROR host3316.test.local A 0.058569
> NOERROR host3328.test.local A 0.054883
> NOERROR host3320.test.local A 0.058280
> NOERROR host3313.test.local A 0.061579
> NOERROR host3308.test.local A 0.064664
> NOERROR host3315.test.local A 0.062185
> NOERROR host3311.test.local A 0.063488
> NOERROR host3325.test.local A 0.059193
> NOERROR host3333.test.local A 0.054136
> NOERROR host3322.test.local A 0.062010
> NOERROR host3312.test.local A 0.065878
> NOERROR host3324.test.local A 0.062853
> NOERROR host3319.test.local A 0.063932
> NOERROR host3332.test.local A 0.057609
> NOERROR host3321.test.local A 0.064388
> NOERROR host3329.test.local A 0.060602
> NOERROR host3330.test.local A 0.061147
> NOERROR host3336.test.local A 0.057067
> NOERROR host3307.test.local A 0.072555
> NOERROR host3327.test.local A 0.064846
> NOERROR host3323.test.local A 0.067658
> NOERROR host3318.test.local A 0.069013
> NOERROR host3350.test.local A 0.056499
> NOERROR host3341.test.local A 0.059604
> NOERROR host3344.test.local A 0.059287
> NOERROR host3337.test.local A 0.061036
> NOERROR host3343.test.local A 0.060095
> NOERROR host3345.test.local A 0.060272
> NOERROR host3331.test.local A 0.065910
> NOERROR host3340.test.local A 0.061562
> NOERROR host3349.test.local A 0.058684
> NOERROR host3334.test.local A 0.064363
> NOERROR host3326.test.local A 0.070553
> NOERROR host3339.test.local A 0.064074
> NOERROR host3342.test.local A 0.063812
> NOERROR host3352.test.local A 0.059430
> NOERROR host3338.test.local A 0.065433
> NOERROR host3335.test.local A 0.067648
> NOERROR host3366.test.local A 0.051211
> NOERROR host3346.test.local A 0.066790
> NOERROR host3348.test.local A 0.066214
> NOERROR host3355.test.local A 0.061474
> NOERROR host3357.test.local A 0.060474
> NOERROR host3365.test.local A 0.054451
> NOERROR host3351.test.local A 0.066116
> NOERROR host3358.test.local A 0.060342
> NOERROR host3362.test.local A 0.058284
> NOERROR host3364.test.local A 0.057086
> NOERROR host3361.test.local A 0.060136
> NOERROR host3354.test.local A 0.065116
> NOERROR host3359.test.local A 0.062368
> NOERROR host3356.test.local A 0.064881
> NOERROR host3360.test.local A 0.062533
> NOERROR host3363.test.local A 0.059190
> NOERROR host3353.test.local A 0.068341
> NOERROR host3375.test.local A 0.052153
> NOERROR host3368.test.local A 0.058845
> NOERROR host3372.test.local A 0.058045
> NOERROR host3370.test.local A 0.059792
> NOERROR host3373.test.local A 0.057068
> NOERROR host3367.test.local A 0.063186
> NOERROR host3371.test.local A 0.059695
> NOERROR host3392.test.local A 0.047754
> NOERROR host3381.test.local A 0.056777
> NOERROR host3378.test.local A 0.057863
> NOERROR host3376.test.local A 0.061278
> NOERROR host3382.test.local A 0.058838
> NOERROR host3369.test.local A 0.069084
> NOERROR host3388.test.local A 0.056457
> NOERROR host3390.test.local A 0.053294
> NOERROR host3386.test.local A 0.059893
> NOERROR host3391.test.local A 0.053590
> NOERROR host3374.test.local A 0.068408
> NOERROR host3387.test.local A 0.058630
> NOERROR host3377.test.local A 0.066548
> NOERROR host3380.test.local A 0.064181
> NOERROR host3379.test.local A 0.064927
> NOERROR host3384.test.local A 0.062852
> NOERROR host3393.test.local A 0.057697
> NOERROR host3389.test.local A 0.060861
> NOERROR host3385.test.local A 0.065417
> NOERROR host3394.test.local A 0.057743
> NOERROR host3395.test.local A 0.058415
> NOERROR host3396.test.local A 0.058420
> NOERROR host3383.test.local A 0.069463
> NOERROR host3399.test.local A 0.057427
> NOERROR host3401.test.local A 0.057120
> NOERROR host3398.test.local A 0.058448
> NOERROR host3407.test.local A 0.053774
> NOERROR host3405.test.local A 0.055923
> NOERROR host3397.test.local A 0.064981
> NOERROR host3409.test.local A 0.058224
> NOERROR host3403.test.local A 0.060490
> NOERROR host3413.test.local A 0.056478
> NOERROR host3418.test.local A 0.056395
> NOERROR host3400.test.local A 0.064901
> NOERROR host3402.test.local A 0.062576
> NOERROR host3415.test.local A 0.057479
> NOERROR host3417.test.local A 0.056752
> NOERROR host3406.test.local A 0.060979
> NOERROR host3408.test.local A 0.061115
> NOERROR host3419.test.local A 0.058199
> NOERROR host3412.test.local A 0.060664
> NOERROR host3404.test.local A 0.065168
> NOERROR host3416.test.local A 0.060557
> NOERROR host3411.test.local A 0.062123
> NOERROR host3429.test.local A 0.054373
> NOERROR host3421.test.local A 0.057758
> NOERROR host3410.test.local A 0.062597
> NOERROR host3431.test.local A 0.054875
> NOERROR host3436.test.local A 0.052092
> NOERROR host3423.test.local A 0.059562
> NOERROR host3426.test.local A 0.059237
> NOERROR host3427.test.local A 0.059398
> NOERROR host3441.test.local A 0.055107
> NOERROR host3425.test.local A 0.061804
> NOERROR host3442.test.local A 0.055371
> NOERROR host3424.test.local A 0.062661
> NOERROR host3428.test.local A 0.061032
> NOERROR host3414.test.local A 0.068012
> NOERROR host3443.test.local A 0.055228
> NOERROR host3430.test.local A 0.060436
> NOERROR host3420.test.local A 0.066550
> NOERROR host3432.test.local A 0.059351
> NOERROR host3444.test.local A 0.056354
> NOERROR host3437.test.local A 0.058673
> NOERROR host3451.test.local A 0.052528
> NOERROR host3433.test.local A 0.061577
> NOERROR host3435.test.local A 0.061696
> NOERROR host3438.test.local A 0.060893
> NOERROR host3422.test.local A 0.068415
> NOERROR host3453.test.local A 0.053187
> NOERROR host3440.test.local A 0.062206
> NOERROR host3439.test.local A 0.062495
> NOERROR host3463.test.local A 0.053624
> NOERROR host3446.test.local A 0.063075
> NOERROR host3456.test.local A 0.056937
> NOERROR host3464.test.local A 0.053105
> NOERROR host3449.test.local A 0.061737
> NOERROR host3434.test.local A 0.068705
> NOERROR host3462.test.local A 0.055798
> NOERROR host3450.test.local A 0.062035
> NOERROR host3465.test.local A 0.054819
> NOERROR host3460.test.local A 0.056779
> NOERROR host3445.test.local A 0.066413
> NOERROR host3455.test.local A 0.061949
> NOERROR host3454.test.local A 0.062935
> NOERROR host3468.test.local A 0.054688
> NOERROR host3452.test.local A 0.064582
> NOERROR host3466.test.local A 0.057297
> NOERROR host3457.test.local A 0.063328
> NOERROR host3447.test.local A 0.070389
> NOERROR host3470.test.local A 0.056019
> NOERROR host3459.test.local A 0.062627
> NOERROR host3471.test.local A 0.057124
> NOERROR host3477.test.local A 0.050890
> NOERROR host3448.test.local A 0.071771
> NOERROR host3461.test.local A 0.064094
> NOERROR host3469.test.local A 0.059903
> NOERROR host3458.test.local A 0.066568
> NOERROR host3467.test.local A 0.062261
> NOERROR host3473.test.local A 0.061498
> NOERROR host3479.test.local A 0.055846
> NOERROR host3474.test.local A 0.060617
> NOERROR host3480.test.local A 0.056180
> NOERROR host3476.test.local A 0.061200
> NOERROR host3487.test.local A 0.055399
> NOERROR host3484.test.local A 0.057689
> NOERROR host3486.test.local A 0.057584
> NOERROR host3472.test.local A 0.070381
> NOERROR host3475.test.local A 0.066050
> NOERROR host3485.test.local A 0.060615
> NOERROR host3482.test.local A 0.061649
> NOERROR host3483.test.local A 0.061635
> NOERROR host3478.test.local A 0.065547
> NOERROR host3492.test.local A 0.056885
> NOERROR host3488.test.local A 0.061244
> NOERROR host3489.test.local A 0.060617
> NOERROR host3500.test.local A 0.053494
> NOERROR host3494.test.local A 0.057985
> NOERROR host3481.test.local A 0.064616
> NOERROR host3495.test.local A 0.057844
> NOERROR host3499.test.local A 0.055038
> NOERROR host3490.test.local A 0.060423
> NOERROR host3497.test.local A 0.056912
> NOERROR host3493.test.local A 0.061933
> NOERROR host3491.test.local A 0.064542
> NOERROR host3503.test.local A 0.054601
> NOERROR host3501.test.local A 0.059706
> NOERROR host3505.test.local A 0.055863
> NOERROR host3515.test.local A 0.051627
> NOERROR host3504.test.local A 0.057578
> NOERROR host3496.test.local A 0.065665
> NOERROR host3510.test.local A 0.057084
> NOERROR host3498.test.local A 0.065505
> NOERROR host3506.test.local A 0.058505
> NOERROR host3518.test.local A 0.055840
> NOERROR host3511.test.local A 0.059980
> NOERROR host3513.test.local A 0.058817
> NOERROR host3512.test.local A 0.060608
> NOERROR host3514.test.local A 0.060383
> NOERROR host3509.test.local A 0.063081
> NOERROR host3527.test.local A 0.054167
> NOERROR host3508.test.local A 0.063550
> NOERROR host3517.test.local A 0.060957
> NOERROR host3502.test.local A 0.066297
> NOERROR host3533.test.local A 0.055297
> NOERROR host3516.test.local A 0.062318
> NOERROR host3520.test.local A 0.061850
> NOERROR host3524.test.local A 0.058304
> NOERROR host3507.test.local A 0.066165
> NOERROR host3532.test.local A 0.056095
> NOERROR host3530.test.local A 0.056717
> NOERROR host3525.test.local A 0.060349
> NOERROR host3534.test.local A 0.057458
> NOERROR host3535.test.local A 0.057701
> NOERROR host3522.test.local A 0.064100
> NOERROR host3523.test.local A 0.063125
> NOERROR host3521.test.local A 0.065174
> NOERROR host3540.test.local A 0.057032
> NOERROR host3519.test.local A 0.067806
> NOERROR host3537.test.local A 0.059959
> NOERROR host3542.test.local A 0.057706
> NOERROR host3526.test.local A 0.063865
> NOERROR host3536.test.local A 0.061926
> NOERROR host3538.test.local A 0.060406
> NOERROR host3541.test.local A 0.060151
> NOERROR host3543.test.local A 0.059236
> NOERROR host3528.test.local A 0.065507
> NOERROR host3546.test.local A 0.055842
> NOERROR host3531.test.local A 0.066821
> NOERROR host3547.test.local A 0.056925
> NOERROR host3549.test.local A 0.057065
> NOERROR host3555.test.local A 0.055046
> NOERROR host3545.test.local A 0.060907
> NOERROR host3552.test.local A 0.056479
> NOERROR host3544.test.local A 0.062096
> NOERROR host3539.test.local A 0.064667
> NOERROR host3553.test.local A 0.057038
> NOERROR host3560.test.local A 0.053019
> NOERROR host3529.test.local A 0.069894
> NOERROR host3548.test.local A 0.060454
> NOERROR host3554.test.local A 0.058929
> NOERROR host3557.test.local A 0.058726
> NOERROR host3551.test.local A 0.063112
> NOERROR host3561.test.local A 0.059246
> NOERROR host3568.test.local A 0.056433
> NOERROR host3566.test.local A 0.058216
> NOERROR host3559.test.local A 0.061255
> NOERROR host3562.test.local A 0.062559
> NOERROR host3565.test.local A 0.062323
> NOERROR host3567.test.local A 0.061582
> NOERROR host3564.test.local A 0.063261
> NOERROR host3558.test.local A 0.067143
> NOERROR host3550.test.local A 0.072040
> NOERROR host3563.test.local A 0.065280
> NOERROR host3571.test.local A 0.061668
> NOERROR host3570.test.local A 0.062137
> NOERROR host3556.test.local A 0.070677
> NOERROR host3573.test.local A 0.059845
> NOERROR host3577.test.local A 0.056865
> NOERROR host3578.test.local A 0.056022
> NOERROR host3569.test.local A 0.066164
> NOERROR host3575.test.local A 0.058666
> NOERROR host3576.test.local A 0.058216
> NOERROR host3574.test.local A 0.063493
> NOERROR host3593.test.local A 0.052140
> NOERROR host3580.test.local A 0.058418
> NOERROR host3581.test.local A 0.060306
> NOERROR host3585.test.local A 0.058668
> NOERROR host3572.test.local A 0.071470
> NOERROR host3579.test.local A 0.062383
> NOERROR host3591.test.local A 0.057212
> NOERROR host3582.test.local A 0.061637
> NOERROR host3589.test.local A 0.059574
> NOERROR host3583.test.local A 0.061532
> NOERROR host3586.test.local A 0.061230
> NOERROR host3590.test.local A 0.059449
> NOERROR host3598.test.local A 0.054644
> NOERROR host3596.test.local A 0.058740
> NOERROR host3588.test.local A 0.061872
> NOERROR host3594.test.local A 0.063192
> NOERROR host3611.test.local A 0.050116
> NOERROR host3592.test.local A 0.064287
> NOERROR host3603.test.local A 0.057218
> NOERROR host3604.test.local A 0.056073
> NOERROR host3587.test.local A 0.068351
> NOERROR host3597.test.local A 0.063782
> NOERROR host3601.test.local A 0.059898
> NOERROR host3595.test.local A 0.066369
> NOERROR host3607.test.local A 0.057634
> NOERROR host3599.test.local A 0.065294
> NOERROR host3584.test.local A 0.073257
> NOERROR host3602.test.local A 0.063254
> NOERROR host3620.test.local A 0.053914
> NOERROR host3605.test.local A 0.062487
> NOERROR host3621.test.local A 0.054195
> NOERROR host3622.test.local A 0.054326
> NOERROR host3617.test.local A 0.056316
> NOERROR host3606.test.local A 0.062931
> NOERROR host3608.test.local A 0.062070
> NOERROR host3609.test.local A 0.061936
> NOERROR host3624.test.local A 0.054160
> NOERROR host3619.test.local A 0.057397
> NOERROR host3600.test.local A 0.069257
> NOERROR host3616.test.local A 0.059925
> NOERROR host3610.test.local A 0.063693
> NOERROR host3627.test.local A 0.056678
> NOERROR host3632.test.local A 0.054726
> NOERROR host3613.test.local A 0.063282
> NOERROR host3615.test.local A 0.062161
> NOERROR host3612.test.local A 0.063909
> NOERROR host3625.test.local A 0.059022
> NOERROR host3614.test.local A 0.063238
> NOERROR host3618.test.local A 0.064617
> NOERROR host3643.test.local A 0.053109
> NOERROR host3626.test.local A 0.062070
> NOERROR host3633.test.local A 0.058262
> NOERROR host3648.test.local A 0.052584
> NOERROR host3631.test.local A 0.060525
> NOERROR host3647.test.local A 0.054086
> NOERROR host3636.test.local A 0.058170
> NOERROR host3634.test.local A 0.059261
> NOERROR host3630.test.local A 0.062114
> NOERROR host3623.test.local A 0.067016
> NOERROR host3629.test.local A 0.064145
> NOERROR host3639.test.local A 0.059311
> NOERROR host3641.test.local A 0.058706
> NOERROR host3637.test.local A 0.061859
> NOERROR host3638.test.local A 0.061388
> NOERROR host3645.test.local A 0.058840
> NOERROR host3656.test.local A 0.052032
> NOERROR host3646.test.local A 0.059154
> NOERROR host3652.test.local A 0.057317
> NOERROR host3640.test.local A 0.062014
> NOERROR host3653.test.local A 0.057160
> NOERROR host3628.test.local A 0.068768
> NOERROR host3635.test.local A 0.064979
> NOERROR host3650.test.local A 0.061296
> NOERROR host3649.test.local A 0.062208
> NOERROR host3642.test.local A 0.064913
> NOERROR host3654.test.local A 0.061073
> NOERROR host3644.test.local A 0.066276
> NOERROR host3651.test.local A 0.064647
> NOERROR host3655.test.local A 0.060596
> NOERROR host3657.test.local A 0.058877
> NOERROR host3658.test.local A 0.060423
> NOERROR host3661.test.local A 0.057373
> NOERROR host3663.test.local A 0.057214
> NOERROR host3660.test.local A 0.060754
> NOERROR host3659.test.local A 0.062224
> NOERROR host3668.test.local A 0.056553
> NOERROR host3670.test.local A 0.057059
> NOERROR host3664.test.local A 0.060303
> NOERROR host3674.test.local A 0.055166
> NOERROR host3665.test.local A 0.059414
> NOERROR host3667.test.local A 0.059547
> NOERROR host3666.test.local A 0.060010
> NOERROR host3676.test.local A 0.056430
> NOERROR host3669.test.local A 0.059539
> NOERROR host3662.test.local A 0.063641
> NOERROR host3671.test.local A 0.060131
> NOERROR host3673.test.local A 0.059897
> NOERROR host3683.test.local A 0.054665
> NOERROR host3677.test.local A 0.059582
> NOERROR host3685.test.local A 0.053363
> NOERROR host3675.test.local A 0.064209
> NOERROR host3692.test.local A 0.054315
> NOERROR host3680.test.local A 0.059126
> NOERROR host3691.test.local A 0.054614
> NOERROR host3672.test.local A 0.066892
> NOERROR host3684.test.local A 0.059406
> NOERROR host3693.test.local A 0.052695
> NOERROR host3679.test.local A 0.064215
> NOERROR host3688.test.local A 0.059171
> NOERROR host3689.test.local A 0.060533
> NOERROR host3682.test.local A 0.063856
> NOERROR host3687.test.local A 0.061182
> NOERROR host3681.test.local A 0.064471
> NOERROR host3678.test.local A 0.069117
> NOERROR host3686.test.local A 0.063369
> NOERROR host3698.test.local A 0.056876
> NOERROR host3694.test.local A 0.061126
> NOERROR host3690.test.local A 0.065053
> NOERROR host3697.test.local A 0.061042
> NOERROR host3708.test.local A 0.054453
> NOERROR host3699.test.local A 0.060672
> NOERROR host3703.test.local A 0.057773
> NOERROR host3700.test.local A 0.061756
> NOERROR host3702.test.local A 0.059902
> NOERROR host3707.test.local A 0.056303
> NOERROR host3714.test.local A 0.053967
> NOERROR host3701.test.local A 0.060663
> NOERROR host3717.test.local A 0.053840
> NOERROR host3696.test.local A 0.065556
> NOERROR host3709.test.local A 0.059045
> NOERROR host3704.test.local A 0.062226
> NOERROR host3720.test.local A 0.053824
> NOERROR host3695.test.local A 0.068670
> NOERROR host3721.test.local A 0.054129
> NOERROR host3711.test.local A 0.061396
> NOERROR host3718.test.local A 0.058544
> NOERROR host3712.test.local A 0.061408
> NOERROR host3716.test.local A 0.060783
> NOERROR host3705.test.local A 0.068772
> NOERROR host3723.test.local A 0.060358
> NOERROR host3706.test.local A 0.067708
> NOERROR host3713.test.local A 0.065670
> NOERROR host3722.test.local A 0.061544
> NOERROR host3724.test.local A 0.061297
> NOERROR host3735.test.local A 0.056211
> NOERROR host3715.test.local A 0.065932
> NOERROR host3746.test.local A 0.051586
> NOERROR host3710.test.local A 0.068837
> NOERROR host3725.test.local A 0.062212
> NOERROR host3727.test.local A 0.059794
> NOERROR host3731.test.local A 0.058379
> NOERROR host3726.test.local A 0.061314
> NOERROR host3729.test.local A 0.061307
> NOERROR host3742.test.local A 0.057309
> NOERROR host3730.test.local A 0.062523
> NOERROR host3733.test.local A 0.061879
> NOERROR host3738.test.local A 0.060123
> NOERROR host3734.test.local A 0.062350
> NOERROR host3728.test.local A 0.064663
> NOERROR host3739.test.local A 0.060774
> NOERROR host3732.test.local A 0.063851
> NOERROR host3719.test.local A 0.070425
> NOERROR host3747.test.local A 0.059523
> NOERROR host3740.test.local A 0.061992
> NOERROR host3736.test.local A 0.064955
> NOERROR host3748.test.local A 0.060783
> NOERROR host3737.test.local A 0.064925
> NOERROR host3741.test.local A 0.063271
> NOERROR host3750.test.local A 0.059428
> NOERROR host3754.test.local A 0.056804
> NOERROR host3767.test.local A 0.049455
> NOERROR host3751.test.local A 0.060870
> NOERROR host3743.test.local A 0.065441
> NOERROR host3744.test.local A 0.065124
> NOERROR host3749.test.local A 0.065343
> NOERROR host3768.test.local A 0.051388
> NOERROR host3745.test.local A 0.067048
> NOERROR host3759.test.local A 0.057271
> NOERROR host3753.test.local A 0.063131
> NOERROR host3772.test.local A 0.051623
> NOERROR host3752.test.local A 0.064104
> NOERROR host3760.test.local A 0.058367
> NOERROR host3761.test.local A 0.058492
> NOERROR host3756.test.local A 0.060522
> NOERROR host3764.test.local A 0.055747
> NOERROR host3757.test.local A 0.060839
> NOERROR host3766.test.local A 0.057296
> NOERROR host3755.test.local A 0.065342
> NOERROR host3762.test.local A 0.061964
> NOERROR host3771.test.local A 0.058067
> NOERROR host3774.test.local A 0.056624
> NOERROR host3770.test.local A 0.059904
> NOERROR host3763.test.local A 0.064498
> NOERROR host3765.test.local A 0.065406
> NOERROR host3773.test.local A 0.063095
> NOERROR host3769.test.local A 0.065794
> NOERROR host3758.test.local A 0.071361
> NOERROR host3777.test.local A 0.059962
> NOERROR host3780.test.local A 0.057540
> NOERROR host3775.test.local A 0.063737
> NOERROR host3776.test.local A 0.063255
> NOERROR host3778.test.local A 0.061800
> NOERROR host3782.test.local A 0.061420
> NOERROR host3793.test.local A 0.054397
> NOERROR host3779.test.local A 0.062429
> NOERROR host3790.test.local A 0.057849
> NOERROR host3783.test.local A 0.062900
> NOERROR host3781.test.local A 0.064734
> NOERROR host3784.test.local A 0.063187
> NOERROR host3791.test.local A 0.059102
> NOERROR host3789.test.local A 0.061386
> NOERROR host3787.test.local A 0.063123
> NOERROR host3788.test.local A 0.063778
> NOERROR host3785.test.local A 0.066485
> NOERROR host3786.test.local A 0.065641
> NOERROR host3798.test.local A 0.056943
> NOERROR host3792.test.local A 0.063470
> NOERROR host3801.test.local A 0.057404
> NOERROR host3805.test.local A 0.056318
> NOERROR host3810.test.local A 0.054797
> NOERROR host3796.test.local A 0.061690
> NOERROR host3803.test.local A 0.059395
> NOERROR host3794.test.local A 0.064018
> NOERROR host3797.test.local A 0.062296
> NOERROR host3800.test.local A 0.060922
> NOERROR host3807.test.local A 0.058779
> NOERROR host3795.test.local A 0.066112
> NOERROR host3815.test.local A 0.056267
> NOERROR host3808.test.local A 0.061247
> NOERROR host3818.test.local A 0.054907
> NOERROR host3799.test.local A 0.066514
> NOERROR host3809.test.local A 0.063159
> NOERROR host3813.test.local A 0.061219
> NOERROR host3814.test.local A 0.061204
> NOERROR host3802.test.local A 0.068004
> NOERROR host3804.test.local A 0.067564
> NOERROR host3825.test.local A 0.055010
> NOERROR host3806.test.local A 0.066401
> NOERROR host3812.test.local A 0.062628
> NOERROR host3822.test.local A 0.056739
> NOERROR host3832.test.local A 0.052477
> NOERROR host3824.test.local A 0.057257
> NOERROR host3819.test.local A 0.058693
> NOERROR host3811.test.local A 0.066275
> NOERROR host3826.test.local A 0.057264
> NOERROR host3827.test.local A 0.058035
> NOERROR host3821.test.local A 0.060102
> NOERROR host3837.test.local A 0.053086
> NOERROR host3828.test.local A 0.059428
> NOERROR host3816.test.local A 0.063667
> NOERROR host3820.test.local A 0.062807
> NOERROR host3817.test.local A 0.065207
> NOERROR host3838.test.local A 0.057227
> NOERROR host3836.test.local A 0.059139
> NOERROR host3829.test.local A 0.063715
> NOERROR host3847.test.local A 0.054943
> NOERROR host3834.test.local A 0.062481
> NOERROR host3830.test.local A 0.065650
> NOERROR host3845.test.local A 0.058569
> NOERROR host3842.test.local A 0.060083
> NOERROR host3835.test.local A 0.064175
> NOERROR host3839.test.local A 0.063107
> NOERROR host3852.test.local A 0.055444
> NOERROR host3841.test.local A 0.061645
> NOERROR host3840.test.local A 0.062569
> NOERROR host3823.test.local A 0.071113
> NOERROR host3843.test.local A 0.061464
> NOERROR host3850.test.local A 0.058684
> NOERROR host3848.test.local A 0.059287
> NOERROR host3846.test.local A 0.061532
> NOERROR host3844.test.local A 0.062566
> NOERROR host3851.test.local A 0.060189
> NOERROR host3831.test.local A 0.068778
> NOERROR host3833.test.local A 0.068767
> NOERROR host3856.test.local A 0.059230
> NOERROR host3853.test.local A 0.060924
> NOERROR host3862.test.local A 0.059024
> NOERROR host3859.test.local A 0.059930
> NOERROR host3855.test.local A 0.061850
> NOERROR host3867.test.local A 0.056125
> NOERROR host3861.test.local A 0.061219
> NOERROR host3849.test.local A 0.066261
> NOERROR host3860.test.local A 0.063098
> NOERROR host3864.test.local A 0.062006
> NOERROR host3854.test.local A 0.066377
> NOERROR host3863.test.local A 0.065058
> NOERROR host3858.test.local A 0.065983
> NOERROR host3865.test.local A 0.062543
> NOERROR host3866.test.local A 0.061335
> NOERROR host3857.test.local A 0.068670
> NOERROR host3869.test.local A 0.061550
> NOERROR host3874.test.local A 0.056401
> NOERROR host3871.test.local A 0.060030
> NOERROR host3875.test.local A 0.058604
> NOERROR host3876.test.local A 0.058074
> NOERROR host3880.test.local A 0.054862
> NOERROR host3868.test.local A 0.066958
> NOERROR host3878.test.local A 0.057322
> NOERROR host3870.test.local A 0.066472
> NOERROR host3877.test.local A 0.058847
> NOERROR host3885.test.local A 0.053829
> NOERROR host3873.test.local A 0.062643
> NOERROR host3882.test.local A 0.057844
> NOERROR host3881.test.local A 0.060198
> NOERROR host3889.test.local A 0.055478
> NOERROR host3879.test.local A 0.062861
> NOERROR host3872.test.local A 0.068795
> NOERROR host3887.test.local A 0.059854
> NOERROR host3884.test.local A 0.062365
> NOERROR host3888.test.local A 0.062337
> NOERROR host3896.test.local A 0.056844
> NOERROR host3898.test.local A 0.055381
> NOERROR host3906.test.local A 0.050321
> NOERROR host3890.test.local A 0.061064
> NOERROR host3900.test.local A 0.056361
> NOERROR host3897.test.local A 0.058670
> NOERROR host3895.test.local A 0.061615
> NOERROR host3901.test.local A 0.058546
> NOERROR host3886.test.local A 0.067962
> NOERROR host3907.test.local A 0.053291
> NOERROR host3883.test.local A 0.069343
> NOERROR host3891.test.local A 0.065267
> NOERROR host3894.test.local A 0.064792
> NOERROR host3892.test.local A 0.066983
> NOERROR host3904.test.local A 0.059258
> NOERROR host3908.test.local A 0.056206
> NOERROR host3903.test.local A 0.060296
> NOERROR host3918.test.local A 0.053174
> NOERROR host3902.test.local A 0.062797
> NOERROR host3899.test.local A 0.064004
> NOERROR host3893.test.local A 0.068756
> NOERROR host3914.test.local A 0.056776
